,Y
12540,0.788
12541,0.984
12542,0.871
12543,0.93
12544,0.978
12545,0.989
12546,0.989
12547,0.964
12548,0.821
12549,0.934
12550,0.939
12551,0.969
12552,0.932
12553,0.92
12554,0.725
12555,0.966
12556,0.996
12557,0.679
12558,0.973
12559,0.968
12560,0.923
12561,0.819
12562,0.811
12563,0.984
12564,0.996
12565,0.987
12566,0.996
12567,0.97
12568,0.938
12569,0.96
12570,0.87
12571,1.0
12572,0.965
12573,0.976
12574,0.99
12575,0.96
12576,0.976
12577,0.738
12578,0.988
12579,0.982
12580,0.962
12581,0.986
12582,0.966
12583,0.966
12584,0.921
12585,0.917
12586,0.955
12587,0.913
12588,0.869
12589,0.999
12590,0.994
12591,0.964
12592,0.983
12593,0.953
12594,0.997
12595,0.954
12596,0.983
12597,0.976
12598,0.913
12599,0.767
12600,0.908
12601,0.903
12602,0.824
12603,0.57
12604,0.979
12605,0.987
12606,0.96
12607,0.917
12608,0.984
12609,0.988
12610,0.925
12611,0.976
12612,0.965
12613,0.954
12614,0.992
12615,0.965
12616,0.889
12617,0.976
12618,0.964
12619,0.973
12620,0.985
12621,0.798
12622,0.798
12623,0.931
12624,0.944
12625,0.926
12626,0.914
12627,0.958
12628,0.725
12629,0.984
12630,0.986
12631,0.976
12632,0.998
12633,0.942
12634,0.943
12635,0.982
12636,0.888
12637,0.968
12638,0.727
12639,0.969
12640,0.974
12641,0.88
12642,0.999
12643,0.971
12644,0.949
12645,0.965
12646,0.981
12647,0.856
12648,0.991
12649,0.989
12650,0.935
12651,0.95
12652,0.994
12653,0.985
12654,0.99
12655,0.996
12656,0.997
12657,0.933
12658,0.974
12659,0.963
12660,0.995
12661,0.968
12662,0.993
12663,0.978
12664,0.951
12665,0.992
12666,0.988
12667,0.978
12668,0.983
12669,0.736
12670,0.981
12671,0.996
12672,0.992
12673,0.935
12674,0.959
12675,0.814
12676,0.808
12677,0.967
12678,0.99
12679,0.967
12680,0.983
12681,0.989
12682,0.861
12683,0.874
12684,0.934
12685,0.973
12686,0.923
12687,0.995
12688,0.992
12689,0.992
12690,0.853
12691,1.0
12692,0.759
12693,0.948
12694,0.909
12695,0.933
12696,0.994
12697,0.921
12698,0.997
12699,0.864
12700,0.989
12701,0.96
12702,0.998
12703,0.986
12704,0.948
12705,0.87
12706,0.941
12707,0.925
12708,0.982
12709,0.928
12710,0.937
12711,0.973
12712,0.98
12713,0.905
12714,0.926
12715,0.728
12716,0.93
12717,0.976
12718,0.788
12719,0.97
12720,0.983
12721,0.916
12722,0.965
12723,0.98
12724,0.965
12725,0.949
12726,0.967
12727,0.994
12728,0.707
12729,0.972
12730,0.63
12731,0.896
12732,0.985
12733,0.996
12734,0.894
12735,0.393
12736,0.994
12737,0.982
12738,0.948
12739,0.992
12740,0.911
12741,0.848
12742,0.91
12743,0.988
12744,0.974
12745,0.984
12746,0.959
12747,0.944
12748,0.982
12749,0.622
12750,0.809
12751,0.795
12752,0.96
12753,0.991
12754,0.872
12755,0.947
12756,0.987
12757,0.987
12758,0.936
12759,0.994
12760,0.992
12761,0.993
12762,0.986
12763,0.941
12764,0.958
12765,0.86
12766,0.963
12767,0.977
12768,0.881
12769,0.632
12770,0.92
12771,0.997
12772,0.986
12773,0.966
12774,0.965
12775,0.931
12776,0.987
12777,0.968
12778,0.956
12779,0.949
12780,0.961
12781,0.898
12782,0.975
12783,0.943
12784,0.945
12785,0.908
12786,0.978
12787,0.91
12788,0.986
12789,0.986
12790,0.994
12791,0.835
12792,0.937
12793,0.99
12794,0.948
12795,0.896
12796,0.989
12797,0.998
12798,0.976
12799,0.942
12800,0.855
12801,0.988
12802,0.971
12803,0.948
12804,0.92
12805,0.982
12806,0.928
12807,0.986
12808,0.967
12809,0.995
12810,0.961
12811,0.934
12812,0.987
12813,0.914
12814,0.944
12815,0.995
12816,0.939
12817,0.92
12818,0.961
12819,0.928
12820,0.984
12821,0.918
12822,0.965
12823,0.921
12824,0.924
12825,0.987
12826,0.954
12827,0.968
12828,0.874
12829,0.848
12830,0.769
12831,0.62
12832,0.975
12833,0.982
12834,0.997
12835,0.963
12836,0.972
12837,0.971
12838,0.976
12839,0.883
12840,0.89
12841,0.981
12842,0.826
12843,0.995
12844,0.975
12845,0.783
12846,0.799
12847,0.987
12848,0.938
12849,0.997
12850,0.613
12851,0.934
12852,0.992
12853,0.99
12854,0.729
12855,0.721
12856,0.922
12857,0.54
12858,0.965
12859,0.93
12860,0.998
12861,0.94
12862,0.926
12863,0.955
12864,0.936
12865,0.985
12866,0.846
12867,0.986
12868,0.94
12869,0.975
12870,0.869
12871,0.989
12872,0.998
12873,0.981
12874,0.963
12875,0.996
12876,0.982
12877,0.615
12878,0.982
12879,0.534
12880,0.938
12881,0.973
12882,0.906
12883,0.769
12884,0.96
12885,0.986
12886,0.984
12887,0.934
12888,0.946
12889,0.949
12890,0.963
12891,0.997
12892,0.95
12893,0.944
12894,0.887
12895,0.839
12896,0.988
12897,0.945
12898,0.998
12899,0.962
12900,0.886
12901,0.98
12902,0.947
12903,0.978
12904,0.994
12905,0.952
12906,0.954
12907,0.685
12908,0.912
12909,0.96
12910,0.949
12911,0.998
12912,0.973
12913,0.934
12914,0.949
12915,0.929
12916,0.847
12917,0.951
12918,0.949
12919,0.952
12920,0.976
12921,0.943
12922,0.987
12923,0.991
12924,0.984
12925,0.99
12926,0.97
12927,0.996
12928,0.98
12929,0.984
12930,0.982
12931,0.918
12932,0.992
12933,0.939
12934,0.967
12935,0.976
12936,0.962
12937,0.971
12938,0.899
12939,0.995
12940,0.959
12941,0.924
12942,0.953
12943,0.98
12944,0.977
12945,0.986
12946,0.997
12947,0.973
12948,0.862
12949,0.861
12950,0.904
12951,0.985
12952,0.996
12953,0.89
12954,0.995
12955,0.714
12956,0.968
12957,0.976
12958,0.98
12959,0.922
12960,0.998
12961,0.701
12962,0.997
12963,0.97
12964,0.993
12965,0.929
12966,0.952
12967,0.952
12968,0.965
12969,0.983
12970,0.956
12971,0.95
12972,0.942
12973,0.912
12974,0.993
12975,0.997
12976,0.749
12977,0.806
12978,0.959
12979,0.992
12980,0.984
12981,0.971
12982,0.934
12983,0.984
12984,0.981
12985,0.945
12986,0.908
12987,0.961
12988,0.967
12989,0.934
12990,0.964
12991,0.946
12992,0.958
12993,0.963
12994,0.997
12995,0.823
12996,0.954
12997,0.913
12998,0.469
12999,0.927
13000,0.942
13001,0.973
13002,0.973
13003,0.999
13004,0.996
13005,0.98
13006,0.871
13007,0.991
13008,0.966
13009,0.986
13010,0.84
13011,0.959
13012,0.961
13013,0.841
13014,0.84
13015,0.982
13016,0.993
13017,0.983
13018,0.98
13019,0.987
13020,0.944
13021,0.941
13022,0.926
13023,0.928
13024,0.969
13025,0.925
13026,0.976
13027,0.963
13028,0.906
13029,0.936
13030,0.99
13031,0.715
13032,0.972
13033,0.946
13034,0.9
13035,0.919
13036,0.966
13037,0.973
13038,0.977
13039,0.984
13040,0.977
13041,0.676
13042,0.922
13043,0.936
13044,0.997
13045,0.951
13046,0.956
13047,0.994
13048,0.961
13049,0.896
13050,0.955
13051,0.973
13052,0.89
13053,0.971
13054,0.936
13055,0.764
13056,0.99
13057,0.879
13058,0.94
13059,0.995
13060,0.973
13061,0.973
13062,0.952
13063,0.962
13064,0.886
13065,0.99
13066,0.942
13067,0.962
13068,0.955
13069,0.927
13070,0.995
13071,0.961
13072,0.938
13073,0.963
13074,0.969
13075,0.943
13076,0.986
13077,0.932
13078,0.998
13079,0.987
13080,0.932
13081,0.936
13082,0.978
13083,0.946
13084,0.935
13085,0.989
13086,0.952
13087,0.954
13088,0.918
13089,0.949
13090,0.959
13091,0.98
13092,0.981
13093,1.0
13094,0.946
13095,0.942
13096,0.992
13097,0.975
13098,0.981
13099,0.873
13100,0.971
13101,0.969
13102,0.97
13103,0.935
13104,0.964
13105,0.94
13106,0.942
13107,0.97
13108,0.934
13109,0.869
13110,0.977
13111,0.988
13112,0.979
13113,0.978
13114,0.982
13115,0.975
13116,0.91
13117,0.969
13118,0.826
13119,0.978
13120,0.983
13121,0.98
13122,0.903
13123,0.908
13124,0.945
13125,0.959
13126,0.911
13127,0.945
13128,0.984
13129,0.974
13130,0.933
13131,0.955
13132,0.918
13133,0.984
13134,0.937
13135,0.941
13136,0.973
13137,0.995
13138,0.982
13139,0.989
13140,0.935
13141,0.978
13142,0.985
13143,0.98
13144,0.99
13145,0.944
13146,0.966
13147,0.777
13148,0.951
13149,0.993
13150,0.964
13151,0.701
13152,0.995
13153,0.909
13154,0.896
13155,0.887
13156,0.99
13157,0.982
13158,0.943
13159,0.996
13160,0.924
13161,0.984
13162,0.972
13163,0.916
13164,0.936
13165,0.937
13166,0.999
13167,0.921
13168,0.952
13169,0.578
13170,0.976
13171,1.0
13172,0.94
13173,0.937
13174,0.976
13175,0.917
13176,0.985
13177,0.971
13178,0.61
13179,0.975
13180,0.987
13181,0.958
13182,0.982
13183,0.954
13184,0.867
13185,0.941
13186,0.971
13187,0.804
13188,0.922
13189,0.931
13190,0.99
13191,0.962
13192,0.973
13193,0.969
13194,0.982
13195,0.88
13196,0.977
13197,0.972
13198,0.968
13199,0.934
13200,0.842
13201,0.989
13202,0.984
13203,0.974
13204,0.985
13205,0.894
13206,0.881
13207,0.981
13208,0.964
13209,0.962
13210,0.995
13211,0.971
13212,0.906
13213,0.976
13214,0.865
13215,0.984
13216,0.97
13217,0.963
13218,0.993
13219,0.961
13220,0.911
13221,0.984
13222,0.987
13223,0.892
13224,0.983
13225,0.947
13226,0.96
13227,0.951
13228,0.962
13229,0.998
13230,0.87
13231,0.917
13232,0.884
13233,0.988
13234,0.953
13235,0.895
13236,0.893
13237,0.992
13238,0.94
13239,0.966
13240,0.955
13241,0.975
13242,0.972
13243,0.979
13244,0.866
13245,0.991
13246,0.952
13247,0.979
13248,0.98
13249,0.997
13250,0.984
13251,0.996
13252,0.864
13253,0.874
13254,0.866
13255,0.971
13256,0.98
13257,0.973
13258,0.975
13259,0.898
13260,0.858
13261,0.935
13262,0.967
13263,0.899
13264,0.889
13265,0.921
13266,0.885
13267,0.948
13268,0.973
13269,0.962
13270,0.898
13271,0.964
13272,0.99
13273,0.987
13274,0.837
13275,0.993
13276,0.922
13277,0.917
13278,0.959
13279,0.854
13280,0.939
13281,0.979
13282,0.996
13283,0.983
13284,0.914
13285,0.967
13286,0.98
13287,0.946
13288,0.953
13289,0.977
13290,0.986
13291,0.922
13292,0.857
13293,0.987
13294,0.976
13295,0.946
13296,0.974
13297,0.96
13298,0.991
13299,0.88
13300,0.969
13301,0.896
13302,0.966
13303,0.958
13304,0.912
13305,0.965
13306,0.944
13307,0.995
13308,0.984
13309,0.909
13310,0.984
13311,0.895
13312,0.99
13313,0.937
13314,0.983
13315,0.956
13316,0.984
13317,0.973
13318,0.943
13319,0.918
13320,0.986
13321,0.671
13322,0.83
13323,0.944
13324,0.987
13325,0.962
13326,0.89
13327,0.919
13328,0.966
13329,0.956
13330,0.96
13331,0.943
13332,0.988
13333,0.984
13334,0.877
13335,0.867
13336,0.96
13337,0.994
13338,0.921
13339,0.193
13340,0.744
13341,0.876
13342,0.882
13343,0.987
13344,0.981
13345,0.877
13346,0.975
13347,0.995
13348,0.981
13349,0.961
13350,0.961
13351,0.967
13352,0.941
13353,0.979
13354,0.936
13355,0.964
13356,0.989
13357,0.995
13358,0.917
13359,0.959
13360,0.965
13361,0.982
13362,0.974
13363,0.956
13364,0.97
13365,0.996
13366,0.931
13367,0.995
13368,0.906
13369,0.889
13370,0.954
13371,0.902
13372,0.836
13373,0.977
13374,0.339
13375,0.966
13376,0.834
13377,0.988
13378,0.972
13379,0.977
13380,0.889
13381,0.85
13382,0.952
13383,0.73
13384,0.983
13385,0.868
13386,0.996
13387,0.959
13388,0.964
13389,0.987
13390,0.522
13391,0.988
13392,0.95
13393,0.94
13394,0.859
13395,0.953
13396,0.963
13397,0.985
13398,0.917
13399,0.961
13400,0.996
13401,0.961
13402,0.954
13403,0.987
13404,0.924
13405,0.951
13406,0.974
13407,0.978
13408,0.841
13409,0.96
13410,0.95
13411,0.843
13412,0.971
13413,0.977
13414,0.985
13415,0.978
13416,0.972
13417,0.994
13418,0.928
13419,0.988
13420,0.992
13421,0.966
13422,0.934
13423,0.427
13424,0.962
13425,0.968
13426,0.974
13427,0.994
13428,0.982
13429,0.954
13430,0.933
13431,0.971
13432,0.947
13433,0.917
13434,0.871
13435,0.983
13436,0.958
13437,0.939
13438,0.982
13439,0.809
13440,0.805
13441,0.945
13442,0.969
13443,0.973
13444,0.987
13445,0.991
13446,0.964
13447,0.949
13448,0.923
13449,0.99
13450,0.989
13451,0.894
13452,0.973
13453,0.988
13454,0.965
13455,0.986
13456,0.871
13457,0.951
13458,0.957
13459,0.729
13460,0.854
13461,0.705
13462,0.991
13463,0.992
13464,0.984
13465,0.96
13466,0.878
13467,0.955
13468,0.941
13469,0.946
13470,0.969
13471,0.993
13472,0.992
13473,0.961
13474,0.852
13475,0.921
13476,0.996
13477,0.974
13478,0.436
13479,0.969
13480,0.969
13481,0.937
13482,0.977
13483,0.969
13484,0.988
13485,0.975
13486,0.994
13487,0.97
13488,0.868
13489,0.84
13490,0.989
13491,0.982
13492,0.988
13493,0.956
13494,0.958
13495,0.964
13496,0.931
13497,0.941
13498,0.9
13499,0.985
13500,0.813
13501,0.968
13502,0.995
13503,0.981
13504,0.964
13505,0.986
13506,0.961
13507,0.968
13508,0.972
13509,0.823
13510,0.991
13511,0.989
13512,0.996
13513,0.975
13514,0.967
13515,0.686
13516,0.936
13517,0.959
13518,0.96
13519,0.66
13520,0.99
13521,0.978
13522,0.98
13523,0.974
13524,0.975
13525,0.833
13526,0.982
13527,0.988
13528,0.987
13529,0.973
13530,0.977
13531,0.914
13532,0.977
13533,0.788
13534,0.959
13535,0.971
13536,0.987
13537,0.958
13538,0.858
13539,0.958
13540,0.993
13541,0.984
13542,0.966
13543,0.996
13544,0.932
13545,0.899
13546,0.731
13547,0.99
13548,0.962
13549,0.951
13550,0.958
13551,0.942
13552,0.956
13553,0.956
13554,0.487
13555,0.986
13556,0.966
13557,0.98
13558,0.99
13559,0.988
13560,0.993
13561,0.996
13562,0.992
13563,0.808
13564,0.992
13565,0.954
13566,0.999
13567,0.977
13568,0.886
13569,0.941
13570,0.983
13571,0.962
13572,0.944
13573,0.991
13574,0.884
13575,0.993
13576,0.98
13577,0.912
13578,0.973
13579,0.993
13580,0.892
13581,0.962
13582,0.932
13583,0.957
13584,0.985
13585,0.981
13586,0.975
13587,0.909
13588,0.973
13589,0.966
13590,0.961
13591,0.968
13592,0.989
13593,0.951
13594,0.993
13595,0.815
13596,0.974
13597,0.953
13598,0.851
13599,0.996
13600,0.95
13601,0.987
13602,0.948
13603,0.993
13604,0.998
13605,0.992
13606,0.956
13607,0.816
13608,0.951
13609,0.992
13610,0.994
13611,0.953
13612,0.942
13613,0.97
13614,0.981
13615,0.917
13616,0.993
13617,0.953
13618,0.982
13619,0.977
13620,0.956
13621,0.937
13622,0.971
13623,0.971
13624,0.963
13625,0.95
13626,0.961
13627,0.94
13628,0.916
13629,0.988
13630,0.889
13631,0.941
13632,0.957
13633,0.979
13634,0.928
13635,0.973
13636,0.993
13637,0.97
13638,0.933
13639,0.95
13640,0.776
13641,0.966
13642,0.864
13643,0.92
13644,0.673
13645,0.998
13646,0.973
13647,0.963
13648,0.984
13649,0.97
13650,0.963
13651,0.958
13652,0.985
13653,0.988
13654,0.975
13655,0.402
13656,0.954
13657,0.99
13658,0.959
13659,0.971
13660,0.926
13661,0.962
13662,0.943
13663,0.944
13664,0.958
13665,0.613
13666,0.966
13667,0.971
13668,0.96
13669,0.766
13670,0.801
13671,0.964
13672,0.976
13673,0.746
13674,0.974
13675,0.82
13676,0.902
13677,0.931
13678,0.978
13679,0.984
13680,0.8
13681,0.997
13682,0.926
13683,0.955
13684,0.975
13685,0.991
13686,0.845
13687,0.982
13688,0.996
13689,0.989
13690,0.982
13691,0.977
13692,0.972
13693,0.779
13694,0.994
13695,0.976
13696,0.911
13697,0.843
13698,0.974
13699,0.984
13700,0.953
13701,0.968
13702,0.954
13703,0.965
13704,0.997
13705,0.967
13706,0.78
13707,0.992
13708,0.977
13709,0.879
13710,0.996
13711,0.836
13712,0.998
13713,0.946
13714,0.971
13715,0.865
13716,0.781
13717,0.683
13718,0.998
13719,0.693
13720,0.979
13721,0.981
13722,0.936
13723,0.985
13724,0.992
13725,0.986
13726,0.96
13727,0.966
13728,0.976
13729,0.809
13730,0.9
13731,0.797
13732,0.952
13733,0.993
13734,0.907
13735,0.966
13736,0.997
13737,0.98
13738,0.997
13739,0.987
13740,0.962
13741,0.99
13742,0.986
13743,0.909
13744,0.85
13745,0.867
13746,0.97
13747,0.535
13748,0.885
13749,0.877
13750,0.961
13751,0.863
13752,0.943
13753,0.96
13754,0.967
13755,0.984
13756,0.993
13757,0.984
13758,0.955
13759,0.891
13760,0.889
13761,0.991
13762,0.984
13763,0.971
13764,0.905
13765,0.985
13766,0.766
13767,0.958
13768,0.901
13769,0.917
13770,0.954
13771,0.931
13772,0.982
13773,0.906
13774,0.928
13775,0.948
13776,0.994
13777,0.993
13778,0.944
13779,0.986
13780,0.975
13781,0.964
13782,0.984
13783,0.957
13784,0.836
13785,0.983
13786,0.98
13787,0.939
13788,0.971
13789,0.964
13790,0.975
13791,0.982
13792,0.805
13793,0.715
13794,0.85
13795,0.984
13796,0.972
13797,0.97
13798,0.987
13799,0.986
13800,0.85
13801,0.958
13802,0.987
13803,0.978
13804,0.454
13805,0.983
13806,0.985
13807,0.895
13808,0.973
13809,0.853
13810,0.723
13811,0.948
13812,0.99
13813,0.81
13814,0.979
13815,0.919
13816,0.939
13817,0.961
13818,0.887
13819,0.966
13820,0.892
13821,0.86
13822,0.784
13823,0.949
13824,0.863
13825,0.936
13826,0.895
13827,0.96
13828,0.996
13829,0.939
13830,0.938
13831,0.933
13832,0.977
13833,0.921
13834,0.999
13835,0.945
13836,0.989
13837,0.835
13838,0.966
13839,0.589
13840,0.96
13841,0.924
13842,0.991
13843,0.937
13844,0.942
13845,0.925
13846,0.984
13847,0.979
13848,0.984
13849,0.988
13850,0.98
13851,0.961
13852,0.966
13853,0.915
13854,0.992
13855,0.962
13856,0.985
13857,0.936
13858,0.808
13859,0.661
13860,0.924
13861,0.981
13862,0.995
13863,0.687
13864,0.89
13865,0.917
13866,0.968
13867,0.941
13868,0.946
13869,0.976
13870,0.955
13871,0.978
13872,0.972
13873,0.953
13874,0.75
13875,0.91
13876,0.936
13877,0.967
13878,0.976
13879,0.957
13880,0.939
13881,0.993
13882,0.977
13883,0.975
13884,0.905
13885,0.999
13886,0.948
13887,0.937
13888,0.994
13889,0.995
13890,0.979
13891,0.957
13892,0.889
13893,0.97
13894,0.974
13895,0.953
13896,0.935
13897,0.966
13898,0.96
13899,0.935
13900,0.785
13901,0.955
13902,0.989
13903,0.986
13904,0.953
13905,0.952
13906,0.996
13907,0.968
13908,0.98
13909,0.961
13910,0.918
13911,0.883
13912,0.968
13913,0.95
13914,0.999
13915,0.961
13916,0.983
13917,0.946
13918,0.99
13919,0.765
13920,0.983
13921,0.989
13922,0.949
13923,0.968
13924,0.883
13925,0.995
13926,0.973
13927,0.798
13928,0.974
13929,0.988
13930,0.794
13931,0.962
13932,0.938
13933,0.983
13934,0.987
13935,0.874
13936,0.92
13937,0.931
13938,0.969
13939,0.994
13940,0.95
13941,0.943
13942,0.975
13943,0.983
13944,0.99
13945,0.992
13946,0.983
13947,0.966
13948,0.976
13949,0.991
13950,0.881
13951,0.972
13952,0.985
13953,0.957
13954,0.927
13955,0.955
13956,0.821
13957,0.949
13958,0.882
13959,0.983
13960,0.979
13961,0.961
13962,0.977
13963,0.997
13964,0.925
13965,0.996
13966,0.998
13967,0.839
13968,0.961
13969,0.97
13970,0.988
13971,0.967
13972,0.964
13973,0.862
13974,0.98
13975,0.993
13976,0.988
13977,0.866
13978,0.929
13979,0.892
13980,0.971
13981,0.968
13982,0.979
13983,0.986
13984,0.993
13985,0.984
13986,0.887
13987,0.954
13988,0.996
13989,0.954
13990,0.97
13991,0.981
13992,0.932
13993,0.994
13994,0.938
13995,0.992
13996,0.663
13997,0.919
13998,0.958
13999,0.843
14000,0.973
14001,0.94
14002,0.889
14003,0.959
14004,0.971
14005,0.991
14006,0.926
14007,0.991
14008,0.956
14009,0.972
14010,0.98
14011,1.0
14012,0.969
14013,0.985
14014,0.911
14015,0.953
14016,0.983
14017,0.983
14018,0.926
14019,0.974
14020,0.926
14021,0.956
14022,0.694
14023,0.961
14024,0.993
14025,0.987
14026,0.891
14027,0.915
14028,0.97
14029,0.918
14030,0.984
14031,0.95
14032,0.982
14033,0.969
14034,0.994
14035,0.92
14036,0.73
14037,0.801
14038,0.959
14039,0.971
14040,0.963
14041,0.999
14042,0.99
14043,0.986
14044,0.987
14045,0.989
14046,0.992
14047,0.985
14048,0.967
14049,0.973
14050,0.987
14051,0.953
14052,0.928
14053,0.963
14054,0.968
14055,0.985
14056,0.984
14057,0.984
14058,0.997
14059,0.973
14060,0.755
14061,0.936
14062,0.976
14063,0.726
14064,0.985
14065,0.987
14066,0.846
14067,0.949
14068,0.695
14069,0.985
14070,0.978
14071,0.891
14072,0.967
14073,0.975
14074,0.98
14075,0.771
14076,0.9
14077,0.942
14078,0.942
14079,0.984
14080,0.981
14081,0.847
14082,0.914
14083,0.994
14084,0.998
14085,0.988
14086,0.977
14087,0.921
14088,0.985
14089,0.924
14090,0.993
14091,0.905
14092,0.994
14093,0.916
14094,0.984
14095,0.981
14096,0.986
14097,0.981
14098,0.99
14099,0.993
14100,0.995
14101,0.96
14102,0.905
14103,0.892
14104,0.956
14105,0.959
14106,0.961
14107,0.997
14108,0.937
14109,0.555
14110,0.979
14111,0.933
14112,0.952
14113,0.999
14114,0.942
14115,0.98
14116,0.963
14117,0.957
14118,0.771
14119,0.996
14120,0.95
14121,0.603
14122,0.855
14123,0.65
14124,0.955
14125,0.993
14126,0.969
14127,0.994
14128,0.99
14129,0.986
14130,0.924
14131,0.966
14132,0.956
14133,0.975
14134,0.936
14135,0.97
14136,0.908
14137,0.992
14138,0.97
14139,0.927
14140,0.989
14141,0.899
14142,0.99
14143,0.989
14144,0.981
14145,0.917
14146,0.711
14147,0.944
14148,0.914
14149,0.96
14150,0.964
14151,0.899
14152,0.935
14153,0.956
14154,0.992
14155,0.945
14156,0.979
14157,0.974
14158,0.854
14159,0.802
14160,0.938
14161,0.962
14162,0.962
14163,0.968
14164,0.955
14165,0.849
14166,0.933
14167,0.949
14168,0.982
14169,0.99
14170,0.932
14171,0.905
14172,0.91
14173,0.941
14174,0.961
14175,0.866
14176,0.969
14177,0.997
14178,0.977
14179,0.971
14180,0.968
14181,0.975
14182,0.965
14183,0.993
14184,0.976
14185,0.979
14186,0.901
14187,0.959
14188,0.906
14189,0.991
14190,0.925
14191,0.96
14192,0.817
14193,0.938
14194,0.978
14195,0.97
14196,0.914
14197,0.973
14198,0.992
14199,0.898
14200,0.948
14201,0.938
14202,0.952
14203,0.952
14204,0.969
14205,0.951
14206,0.972
14207,0.875
14208,0.961
14209,0.91
14210,0.86
14211,0.901
14212,0.924
14213,0.9
14214,0.995
14215,0.858
14216,0.994
14217,0.981
14218,0.994
14219,0.997
14220,0.917
14221,0.717
14222,0.98
14223,0.995
14224,0.986
14225,0.998
14226,0.98
14227,0.98
14228,0.891
14229,0.843
14230,0.963
14231,0.98
14232,0.87
14233,0.978
14234,0.965
14235,0.987
14236,0.88
14237,0.978
14238,0.926
14239,0.992
14240,0.936
14241,0.98
14242,0.93
14243,0.928
14244,0.938
14245,0.961
14246,0.962
14247,0.903
14248,0.948
14249,0.945
14250,0.997
14251,0.991
14252,0.909
14253,0.982
14254,0.991
14255,0.819
14256,0.929
14257,0.973
14258,0.989
14259,0.972
14260,0.933
14261,0.735
14262,0.898
14263,0.925
14264,0.942
14265,0.979
14266,0.965
14267,0.785
14268,0.913
14269,0.968
14270,0.959
14271,0.844
14272,0.969
14273,0.962
14274,0.534
14275,0.744
14276,0.937
14277,0.987
14278,0.989
14279,0.827
14280,0.928
14281,0.965
14282,0.987
14283,0.958
14284,0.795
14285,0.93
14286,0.997
14287,0.963
14288,0.82
14289,0.987
14290,0.949
14291,0.987
14292,0.877
14293,0.943
14294,0.995
14295,0.996
14296,0.846
14297,0.962
14298,0.961
14299,0.989
14300,0.997
14301,0.934
14302,0.96
14303,0.855
14304,0.939
14305,0.989
14306,0.887
14307,0.99
14308,0.711
14309,0.992
14310,0.999
14311,0.913
14312,0.995
14313,0.975
14314,0.938
14315,0.969
14316,0.821
14317,0.989
14318,0.949
14319,0.916
14320,0.99
14321,0.992
14322,0.972
14323,0.994
14324,0.981
14325,0.991
14326,0.94
14327,0.995
14328,0.97
14329,0.985
14330,0.986
14331,0.937
14332,0.963
14333,0.972
14334,0.983
14335,0.909
14336,0.877
14337,0.984
14338,0.99
14339,0.969
14340,0.932
14341,0.995
14342,0.98
14343,0.601
14344,0.977
14345,0.853
14346,0.969
14347,0.89
14348,0.99
14349,0.987
14350,0.891
14351,0.944
14352,0.958
14353,0.982
14354,0.991
14355,0.829
14356,0.971
14357,0.976
14358,0.824
14359,0.984
14360,0.887
14361,0.989
14362,0.803
14363,0.971
14364,0.987
14365,0.866
14366,0.927
14367,0.961
14368,0.928
14369,0.996
14370,0.957
14371,0.978
14372,0.943
14373,0.924
14374,0.928
14375,0.978
14376,0.962
14377,0.882
14378,0.999
14379,0.989
14380,0.936
14381,0.965
14382,0.986
14383,0.967
14384,0.989
14385,0.954
14386,0.997
14387,0.975
14388,0.979
14389,0.854
14390,0.901
14391,0.944
14392,0.936
14393,0.977
14394,0.938
14395,0.957
14396,0.969
14397,0.98
14398,0.825
14399,0.92
14400,0.995
14401,0.969
14402,0.959
14403,0.991
14404,0.936
14405,0.992
14406,0.989
14407,0.978
14408,0.989
14409,0.97
14410,0.984
14411,0.958
14412,0.986
14413,0.996
14414,0.993
14415,0.977
14416,0.938
14417,0.988
14418,0.862
14419,0.975
14420,0.941
14421,0.92
14422,0.94
14423,0.893
14424,0.977
14425,0.978
14426,0.977
14427,0.983
14428,0.993
14429,0.99
14430,0.995
14431,0.895
14432,0.986
14433,0.922
14434,0.978
14435,0.98
14436,0.935
14437,0.892
14438,0.819
14439,0.99
14440,0.986
14441,0.904
14442,0.942
14443,0.961
14444,0.998
14445,0.916
14446,0.928
14447,0.99
14448,0.944
14449,0.992
14450,0.968
14451,0.986
14452,0.994
14453,0.997
14454,0.896
14455,0.943
14456,0.984
14457,0.974
14458,0.912
14459,0.933
14460,0.939
14461,0.978
14462,0.967
14463,0.984
14464,0.981
14465,0.994
14466,0.757
14467,0.947
14468,0.995
14469,0.983
14470,0.964
14471,0.856
14472,0.977
14473,0.985
14474,0.978
14475,0.965
14476,0.954
14477,0.916
14478,0.745
14479,0.945
14480,0.99
14481,0.992
14482,0.927
14483,0.983
14484,0.986
14485,0.941
14486,0.96
14487,0.976
14488,0.981
14489,0.996
14490,0.912
14491,0.999
14492,0.923
14493,0.901
14494,0.969
14495,0.974
14496,0.976
14497,0.882
14498,0.943
14499,0.936
14500,0.964
14501,0.971
14502,0.927
14503,0.972
14504,0.992
14505,0.886
14506,0.985
14507,0.977
14508,0.866
14509,0.961
14510,0.98
14511,0.987
14512,0.99
14513,0.913
14514,0.914
14515,0.907
14516,0.961
14517,0.989
14518,0.967
14519,0.943
14520,0.928
14521,0.963
14522,0.97
14523,0.972
14524,0.987
14525,0.964
14526,0.97
14527,0.967
14528,0.949
14529,0.957
14530,0.963
14531,1.0
14532,0.825
14533,0.94
14534,0.957
14535,0.967
14536,0.975
14537,0.983
14538,0.957
