Y,F2,F3,F4,F5,F6,F7,F8,F10,F11,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,poly_f2,poly_f24,poly_f2*f24,poly_f2^2,poly_f24^2
1,2309,0,45,119770,2000,130630,1,128224,1,1,122535,123518,1,118832,1,1,129212,1,85553,2309.0,85553.0,5331481.0,197541877.0,7319315809.0
1,20144,0,34,122940,1000,130723,1,128385,1,1,121936,123288,1,118832,1,1,129226,1,89693,20144.0,89693.0,405780736.0,1806775792.0,8044834249.0
1,26358,0,40,120528,1000,315517,1,138325,1,1,244725,121226,1,119703,1,1,126940,1,44197,26358.0,44197.0,694744164.0,1164944526.0,1953374809.0
1,8523,0,39,119193,1000,303218,1,127961,1,1,119777,119542,1,118832,1,1,126901,1,48399,8523.0,48399.0,72641529.0,412504677.0,2342463201.0
1,1853,0,42,122434,1000,315517,3,138411,1,1,131664,123132,1,119703,1,1,130627,1,26341,1853.0,26341.0,3433609.0,48809873.0,693848281.0
1,6808,0,43,122271,1000,31323,1,137967,1,1,279191,122969,1,119703,1,1,15345,1,16861,6808.0,16861.0,46348864.0,114789688.0,284293321.0
1,5423,0,38,118779,4000,303218,1,128342,1,1,119777,119126,1,118832,1,1,128147,1,13812,5423.0,13812.0,29408929.0,74902476.0,190771344.0
1,25625,0,48,119657,1000,303218,1,128342,1,1,120656,120005,2,118832,1,1,127405,1,49063,25625.0,49063.0,656640625.0,1257239375.0,2407177969.0
1,101490,0,33,119190,1000,130504,1,128342,2,1,313489,119539,1,118832,1,1,127691,1,31735,101490.0,31735.0,10300220100.0,3220785150.0,1007110225.0
1,3350,0,39,119193,1000,303218,1,128342,1,2,119777,119542,1,118832,1,1,130296,1,39059,3350.0,39059.0,11222500.0,130847650.0,1525605481.0
1,788,0,44,118844,1000,130186,1,128299,1,1,135840,180952,1,118832,1,1,127730,1,40181,788.0,40181.0,620944.0,31662628.0,1614512761.0
1,55823,0,41,133565,1000,282787,1,128342,1,1,134564,133913,1,118832,1,1,127405,1,321183,55823.0,321183.0,3116207329.0,17929398609.0,103158519489.0
0,49714,0,34,119657,1000,303218,1,128051,1,1,148985,120005,1,118832,1,1,131487,1,16058,49714.0,16058.0,2471481796.0,798307412.0,257859364.0
1,4450,0,40,119650,1000,315517,1,138341,1,1,294620,120347,1,119703,1,1,127453,1,85970,4450.0,85970.0,19802500.0,382566500.0,7390840900.0
1,2314,0,34,119325,7000,130752,1,128412,1,1,258808,119672,1,118832,1,1,136071,1,16114,2314.0,16114.0,5354596.0,37287796.0,259660996.0
1,2051,0,39,120703,1000,143558,1,137960,1,2,131267,121400,1,119703,1,1,126524,1,11423,2051.0,11423.0,4206601.0,23428573.0,130484929.0
1,8802,0,43,119296,1000,130723,1,128299,1,1,148911,119643,1,118832,1,1,128439,1,27555,8802.0,27555.0,77475204.0,242539110.0,759278025.0
1,58883,0,32,120970,1000,282787,1,128445,1,1,141561,121318,1,118832,1,1,127613,1,31819,58883.0,31819.0,3467207689.0,1873598177.0,1012448761.0
1,1117,0,42,122696,1000,143051,1,138325,1,1,124695,123394,1,119703,1,1,126998,1,41329,1117.0,41329.0,1247689.0,46164493.0,1708086241.0
1,14803,0,45,119193,2000,303218,1,128326,1,1,119777,119542,2,118832,1,1,128867,1,10160,14803.0,10160.0,219128809.0,150398480.0,103225600.0
1,4943,0,43,119510,1000,130937,1,128887,1,1,222974,119857,1,119758,1,1,127911,1,47858,4943.0,47858.0,24433249.0,236562094.0,2290388164.0
1,2288,0,35,119650,2000,320873,1,128412,1,1,281314,119998,1,118832,1,1,129133,1,13812,2288.0,13812.0,5234944.0,31601856.0,190771344.0
1,36069,0,39,119558,2000,320873,1,128385,1,1,264271,119906,1,118832,1,1,127184,1,43133,36069.0,43133.0,1300972761.0,1555764177.0,1860455689.0
1,17750,0,43,120528,1000,315517,2,138223,1,1,150856,121226,1,119703,1,1,130893,1,13989,17750.0,13989.0,315062500.0,248304750.0,195692121.0
1,2150,0,34,120312,3000,44319,1,137950,1,1,128352,121010,1,119693,1,1,126540,1,30487,2150.0,30487.0,4622500.0,65547050.0,929457169.0
1,102664,0,32,118751,1000,32020,1,128123,1,1,119757,119100,1,118797,1,1,126490,1,47513,102664.0,47513.0,10539896896.0,4877874632.0,2257485169.0
1,54266,0,37,121433,1000,130942,1,128326,1,1,306336,121781,1,118832,1,1,129108,1,54156,54266.0,54156.0,2944798756.0,2938829496.0,2932872336.0
1,13581,0,42,121593,1000,143236,1,138341,1,1,211977,122291,1,119703,1,1,128416,1,26169,13581.0,26169.0,184443561.0,355401189.0,684816561.0
1,1348,0,43,120196,1000,143051,2,137960,1,1,127245,120893,1,119703,1,1,127530,1,41364,1348.0,41364.0,1817104.0,55758672.0,1710980496.0
1,21716,0,47,119067,1000,130186,1,128192,1,1,120066,119415,4,119063,1,1,126444,2,29870,21716.0,29870.0,471584656.0,648656920.0,892216900.0
1,4679,0,34,120064,1000,315517,1,138223,1,2,121648,120763,1,119703,1,1,129171,1,25846,4679.0,25846.0,21893041.0,120933434.0,668015716.0
1,51815,0,37,120018,1000,317393,1,138176,1,1,304864,120716,1,120297,1,1,127176,1,49400,51815.0,49400.0,2684794225.0,2559661000.0,2440360000.0
1,7034,0,30,119650,1000,315517,1,138341,1,1,244725,120347,1,119703,1,1,157830,1,53474,7034.0,53474.0,49477156.0,376136116.0,2859468676.0
1,50619,0,40,118759,27000,130186,1,127916,1,1,119784,119106,1,118787,1,1,126490,1,24097,50619.0,24097.0,2562283161.0,1219766043.0,580665409.0
1,105,0,40,119193,9000,303218,1,128445,1,1,120319,119542,1,118832,1,1,126996,1,29838,105.0,29838.0,11025.0,3132990.0,890306244.0
1,70018,0,34,119917,1000,274216,1,138594,1,1,134126,120614,1,120337,1,1,127326,1,35448,70018.0,35448.0,4902520324.0,2481998064.0,1256560704.0
1,14307,0,38,119640,1000,142485,1,139401,1,1,121655,120338,1,121144,1,1,126515,1,48616,14307.0,48616.0,204690249.0,695549112.0,2363515456.0
1,88405,0,34,119339,1000,130766,1,128462,1,1,176953,119686,1,119186,1,1,127071,1,82952,88405.0,82952.0,7815444025.0,7333371560.0,6881034304.0
1,60808,0,36,119396,1000,130630,1,128051,1,1,313493,119744,1,118832,1,1,127416,1,287530,60808.0,287530.0,3697612864.0,17484124240.0,82673500900.0
1,7030,0,41,120064,1000,315517,1,138341,1,1,121648,120763,1,119703,1,1,127134,1,35706,7030.0,35706.0,49420900.0,251013180.0,1274918436.0
1,4309,0,39,122516,9000,143558,1,138341,1,1,274562,123215,1,119703,1,1,129286,1,86996,4309.0,86996.0,18567481.0,374865764.0,7568304016.0
1,17288,0,43,122088,1000,143022,1,138298,2,1,206391,122786,1,119703,1,1,129728,1,55436,17288.0,55436.0,298874944.0,958377568.0,3073150096.0
1,7429,0,37,119325,1000,130752,1,128385,1,1,154178,119672,1,118832,1,1,127295,1,37286,7429.0,37286.0,55190041.0,276997694.0,1390245796.0
1,58484,0,44,119441,4000,32020,1,128602,1,1,120439,119789,1,119473,1,1,126557,1,28621,58484.0,28621.0,3420378256.0,1673870564.0,819161641.0
1,781,0,39,120064,1000,315517,1,138298,1,1,121648,120763,1,119703,1,1,129342,1,44717,781.0,44717.0,609961.0,34923977.0,1999610089.0
1,7728,0,32,119953,1000,305094,1,128040,1,1,282659,282009,1,118773,1,1,126494,1,53918,7728.0,53918.0,59721984.0,416678304.0,2907150724.0
1,3671,0,36,120472,2000,142893,1,139595,1,1,256009,121170,1,121338,1,1,129728,1,25501,3671.0,25501.0,13476241.0,93614171.0,650301001.0
1,1170,0,43,119763,1000,130697,1,128040,1,1,305204,120111,1,118773,1,1,127411,1,43232,1170.0,43232.0,1368900.0,50581440.0,1869005824.0
1,2307,0,33,120703,1000,143558,1,138411,1,1,122701,121400,1,119703,1,1,129204,2,90863,2307.0,90863.0,5322249.0,209620941.0,8256084769.0
1,7623,0,39,120196,1000,143051,1,138223,1,1,133876,120893,1,119703,1,1,127023,1,25811,7623.0,25811.0,58110129.0,196757253.0,666207721.0
1,79439,0,39,119622,3000,44319,1,137982,1,1,121655,120321,1,119725,1,1,126498,1,47929,79439.0,47929.0,6310554721.0,3807431831.0,2297189041.0
1,14555,0,46,119441,6000,32020,1,41009,1,1,124406,119789,1,119056,1,1,126490,1,23015,14555.0,23015.0,211848025.0,334983325.0,529690225.0
1,17344,0,44,119132,150000,303218,1,128385,1,1,134586,119480,1,118832,1,1,127241,1,84215,17344.0,84215.0,300814336.0,1460624960.0,7092166225.0
1,2018,0,37,118751,1000,32020,1,127932,1,1,119750,119100,1,118803,1,1,126427,1,87448,2018.0,87448.0,4072324.0,176470064.0,7647152704.0
1,20522,0,39,118759,2000,130186,1,128219,1,1,119757,119106,1,119090,1,1,126557,1,9974,20522.0,9974.0,421152484.0,204686428.0,99480676.0
1,91449,0,45,120312,1000,44319,1,137974,1,1,135436,121010,1,119717,1,1,126540,1,36129,91449.0,36129.0,8362919601.0,3303960921.0,1305304641.0
1,25274,0,44,119650,2000,315517,1,137960,1,2,121648,120347,1,119703,1,1,127530,1,53300,25274.0,53300.0,638775076.0,1347104200.0,2840890000.0
1,6997,0,35,128596,1000,130942,2,127961,1,1,306928,128944,1,118832,1,1,127772,1,46943,6997.0,46943.0,48958009.0,328460171.0,2203645249.0
1,87276,0,39,119642,1000,44319,1,137892,1,1,121639,120341,1,119635,1,1,126515,1,54860,87276.0,54860.0,7617100176.0,4787961360.0,3009619600.0
1,5262,0,37,118779,1000,303218,1,128342,1,1,119777,119126,1,118832,1,1,128147,1,72416,5262.0,72416.0,27688644.0,381052992.0,5244077056.0
1,3626,0,43,120722,1000,130937,1,128051,1,1,141214,121070,1,118832,1,1,129220,1,44870,3626.0,44870.0,13147876.0,162698620.0,2013316900.0
1,27577,0,45,119622,1000,44319,2,138083,1,1,121628,120321,1,119826,1,1,126561,1,24490,27577.0,24490.0,760490929.0,675360730.0,599760100.0
1,14768,0,41,120528,1000,315517,2,138444,1,1,217686,121226,1,119703,1,1,127067,1,49103,14768.0,49103.0,218093824.0,725153104.0,2411104609.0
1,53278,0,43,119622,2000,44319,1,137982,1,1,121621,120321,1,119725,1,1,126498,1,88463,53278.0,88463.0,2838545284.0,4713131714.0,7825702369.0
1,7478,0,47,119657,1000,303218,1,128299,1,1,148985,120005,1,118832,1,1,127332,1,102152,7478.0,102152.0,55920484.0,763892656.0,10435031104.0
1,286,0,42,119650,3000,315517,1,138223,1,1,244725,120347,1,119703,1,1,127023,1,16826,286.0,16826.0,81796.0,4812236.0,283114276.0
1,51156,0,43,120064,1000,315517,1,138341,1,1,121648,120763,1,119703,1,1,130632,1,27927,51156.0,27927.0,2616936336.0,1428633612.0,779917329.0
1,6058,0,30,126630,1000,143241,1,138411,1,1,127623,127328,1,119703,1,1,130627,1,10982,6058.0,10982.0,36699364.0,66528956.0,120604324.0
1,15521,0,38,119690,2000,317393,1,138255,1,1,123101,120388,1,119998,1,1,127243,1,49108,15521.0,49108.0,240901441.0,762205268.0,2411595664.0
1,98629,0,44,124789,2000,145116,2,138050,2,1,126849,125487,1,119703,1,1,128924,1,100625,98629.0,100625.0,9727679641.0,9924543125.0,10125390625.0
1,819,0,38,119650,1000,315517,1,138411,1,1,121648,120347,1,119703,1,1,286313,1,12388,819.0,12388.0,670761.0,10145772.0,153462544.0
1,85512,0,35,120528,1000,315517,1,138298,1,1,121648,121226,1,119703,1,1,129030,1,88535,85512.0,88535.0,7312302144.0,7570804920.0,7838446225.0
1,20666,1,34,119441,1000,32020,1,128219,1,1,270065,119789,1,119090,1,1,126490,1,42779,20666.0,42779.0,427083556.0,884070814.0,1830042841.0
1,311216,0,34,122016,64000,261917,1,128025,1,1,175676,122364,1,92132,1,1,130941,1,34276,311216.0,34276.0,96855398656.0,10667239616.0,1174844176.0
1,7604,1,32,119193,1000,303218,1,128224,1,1,119777,119542,1,118832,1,1,126952,1,52124,7604.0,52124.0,57820816.0,396350896.0,2716911376.0
1,192,0,43,119193,5000,303218,1,128412,1,1,242854,119542,1,118832,1,1,130188,1,84025,192.0,84025.0,36864.0,16132800.0,7060200625.0
1,21027,0,39,120970,5000,282787,1,128342,1,1,176316,121318,1,118832,1,1,157759,1,113026,21027.0,113026.0,442134729.0,2376597702.0,12774876676.0
1,1343,0,36,118779,1000,303218,1,127961,1,1,242854,119126,1,118832,1,2,127459,1,40359,1343.0,40359.0,1803649.0,54202137.0,1628848881.0
1,708,0,42,120064,5000,315517,1,137960,1,1,244725,120763,1,119703,1,1,126972,1,35698,708.0,35698.0,501264.0,25274184.0,1274347204.0
1,5460,1,41,124789,1000,145116,1,138325,1,1,126849,125487,1,119703,1,1,127011,1,89435,5460.0,89435.0,29811600.0,488315100.0,7998619225.0
1,17846,0,36,129102,1000,16972,1,128299,1,1,304701,129451,1,118832,1,1,127063,1,49332,17846.0,49332.0,318479716.0,880378872.0,2433646224.0
1,59330,0,43,118926,1000,130186,1,128550,1,1,230466,119275,1,119421,1,1,126927,1,12798,59330.0,12798.0,3520048900.0,759305340.0,163788804.0
1,44059,0,44,119650,1000,315517,1,137960,1,1,244725,120347,1,119703,1,2,130835,1,43121,44059.0,43121.0,1941195481.0,1899868139.0,1859420641.0
1,3279,0,39,119650,1000,315517,1,138341,1,1,121648,120347,1,119703,1,1,127134,1,85970,3279.0,85970.0,10751841.0,281895630.0,7390840900.0
1,206,0,36,119650,1000,315517,1,138411,1,1,121648,120347,1,119703,1,1,130259,1,14811,206.0,14811.0,42436.0,3051066.0,219365721.0
1,3020,1,30,120064,1000,315517,1,138341,1,1,121648,120763,1,119703,1,1,127320,1,85131,3020.0,85131.0,9120400.0,257095620.0,7247287161.0
1,15818,1,37,124810,1000,142996,1,138341,1,1,237456,125509,4,119703,1,2,127015,1,89257,15818.0,89257.0,250209124.0,1411867226.0,7966812049.0
1,58484,0,40,119441,1000,32020,1,128602,1,1,120439,119789,1,119473,1,1,126469,1,38230,58484.0,38230.0,3420378256.0,2235843320.0,1461532900.0
1,1773,0,38,126666,1000,130942,1,127961,1,1,141167,127014,1,118832,1,2,127772,1,106065,1773.0,106065.0,3143529.0,188053245.0,11249784225.0
1,14920,0,41,120312,3000,44319,1,137958,1,1,150374,121010,1,119701,1,1,126540,1,90130,14920.0,90130.0,222606400.0,1344739600.0,8123416900.0
1,14989,0,40,120003,3000,315517,1,137960,1,1,129631,120701,1,119703,1,1,127843,1,88311,14989.0,88311.0,224670121.0,1323693579.0,7798832721.0
0,7050,0,39,119132,1000,303218,1,128051,1,1,135551,119480,1,118832,1,1,127541,1,82920,7050.0,82920.0,49702500.0,584586000.0,6875726400.0
1,4656,0,39,118779,2000,303218,1,128342,1,1,119777,119126,1,118832,1,1,128536,1,50433,4656.0,50433.0,21678336.0,234816048.0,2543487489.0
1,5433,0,34,122516,3000,143558,1,138341,1,1,122701,123215,1,119703,1,1,128613,2,123173,5433.0,123173.0,29517489.0,669198909.0,15171587929.0
1,1063,0,35,118926,9000,130186,1,136101,1,1,130303,119275,1,118832,1,1,129108,1,15030,1063.0,15030.0,1129969.0,15976890.0,225900900.0
1,57122,0,36,122245,5000,131483,1,140684,1,1,302474,122593,1,131555,1,1,126927,1,24876,57122.0,24876.0,3262922884.0,1420966872.0,618815376.0
1,5200,0,38,119203,1000,130630,1,128462,1,1,140727,308245,1,119186,1,1,126953,1,84215,5200.0,84215.0,27040000.0,437918000.0,7092166225.0
1,22837,0,38,119576,1000,131003,1,128224,1,1,142024,119923,1,118832,1,1,127685,1,26445,22837.0,26445.0,521528569.0,603924465.0,699338025.0
1,807,0,42,120196,2000,143051,1,138298,1,2,133876,120893,1,119703,1,1,127801,1,91013,807.0,91013.0,651249.0,73447491.0,8283366169.0
1,3037,0,37,119650,1000,315517,1,138223,1,1,121648,120347,1,119703,1,1,129171,1,90909,3037.0,90909.0,9223369.0,276090633.0,8264446281.0
1,3489,0,51,118917,1000,282787,1,128169,1,1,131045,119264,1,119040,1,1,126591,1,55041,3489.0,55041.0,12173121.0,192038049.0,3029511681.0
1,2967,0,45,122434,1000,315517,1,138341,1,2,140107,123132,1,119703,1,1,127320,1,17814,2967.0,17814.0,8803089.0,52854138.0,317338596.0
0,4808,0,32,119797,1000,142485,1,138298,1,1,124458,120496,1,119703,1,1,127651,1,26775,4808.0,26775.0,23116864.0,128734200.0,716900625.0
1,7532,0,45,119650,1000,315517,1,138341,1,1,121648,120347,2,119703,1,1,127476,1,49475,7532.0,49475.0,56731024.0,372645700.0,2447775625.0
0,70261,0,37,130782,4000,130752,1,128326,1,1,131781,131130,1,118832,1,1,127041,1,43954,70261.0,43954.0,4936608121.0,3088251994.0,1931954116.0
1,16603,0,38,119797,2000,142485,1,138325,1,1,128166,120496,1,119703,1,1,129179,1,46427,16603.0,46427.0,275659609.0,770827481.0,2155466329.0
1,15420,0,45,118917,1000,282787,1,129090,1,1,119915,119264,1,119933,1,1,126591,1,84020,15420.0,84020.0,237776400.0,1295588400.0,7059360400.0
1,17020,0,41,119441,1000,32020,1,127953,1,1,159108,119789,1,5981,1,1,126444,1,47343,17020.0,47343.0,289680400.0,805777860.0,2241359649.0
1,50154,0,38,120607,2000,142996,1,138325,1,6,131520,121305,1,119703,1,1,127127,1,47464,50154.0,47464.0,2515423716.0,2380509456.0,2252831296.0
1,57837,1,46,120196,2000,32092,1,127980,1,1,122849,120544,1,118851,1,1,127359,1,40005,57837.0,40005.0,3345118569.0,2313769185.0,1600400025.0
1,7289,0,48,119650,2000,315517,1,137960,1,1,121648,120347,1,119703,1,1,126972,1,51624,7289.0,51624.0,53129521.0,376287336.0,2665037376.0
1,5738,0,40,121841,1000,295086,1,138050,1,1,178187,122539,1,119703,1,1,129329,1,99930,5738.0,99930.0,32924644.0,573398340.0,9986004900.0
1,5696,0,37,119650,1000,315517,1,138298,1,1,121648,120347,1,119703,1,1,133345,1,49369,5696.0,49369.0,32444416.0,281205824.0,2437298161.0
1,4883,0,42,119296,2000,130723,1,128342,1,1,302007,119643,1,118832,1,1,130259,1,10108,4883.0,10108.0,23843689.0,49357364.0,102171664.0
0,19866,0,47,122516,2000,143558,1,138384,1,1,314331,123215,1,119703,1,1,127516,2,31033,19866.0,31033.0,394657956.0,616501578.0,963047089.0
1,64242,0,44,118751,1000,32020,1,127932,1,1,119768,119100,1,118803,1,1,126427,1,47528,64242.0,47528.0,4127034564.0,3053293776.0,2258910784.0
1,17095,0,32,122161,1000,274216,1,138298,1,1,288295,122860,1,119703,1,1,128108,1,42406,17095.0,42406.0,292239025.0,724930570.0,1798268836.0
1,15920,0,39,119707,1000,130723,1,128051,1,1,138860,120055,1,118832,1,1,128947,1,27555,15920.0,27555.0,253446400.0,438675600.0,759278025.0
1,2032,0,33,128654,1000,303218,1,127961,1,1,161951,129003,1,118832,1,1,126453,1,125095,2032.0,125095.0,4129024.0,254193040.0,15648759025.0
1,55287,0,36,119103,3000,261917,1,128025,2,1,143056,274529,1,92132,1,1,126576,1,49374,55287.0,49374.0,3056652369.0,2729740338.0,2437791876.0
1,5262,0,35,118779,1000,303218,1,128342,1,1,119777,119126,1,118832,1,1,128147,1,85992,5262.0,85992.0,27688644.0,452489904.0,7394624064.0
1,3544,0,47,123721,1000,131394,1,128224,1,1,122195,124070,1,118832,1,1,128872,1,36219,3544.0,36219.0,12559936.0,128360136.0,1311815961.0
1,807,0,41,120196,1000,143051,1,138298,1,1,146342,120893,1,119703,1,1,129342,2,90619,807.0,90619.0,651249.0,73129533.0,8211803161.0
1,51810,0,49,120528,1000,315517,1,138444,1,1,244725,121226,1,119703,1,1,127304,1,86692,51810.0,86692.0,2684276100.0,4491512520.0,7515502864.0
0,13831,0,33,120447,5000,143302,1,138050,1,1,128789,121144,1,119703,1,1,129037,1,27444,13831.0,27444.0,191296561.0,379577964.0,753173136.0
1,31451,0,38,119441,4000,32020,1,129828,1,1,269823,119789,1,120699,1,1,126444,1,35574,31451.0,35574.0,989165401.0,1118837874.0,1265509476.0
1,4675,0,37,120916,2000,143065,1,138341,1,1,259932,121614,1,119703,1,1,128607,1,51432,4675.0,51432.0,21855625.0,240444600.0,2645250624.0
1,60843,0,38,118759,2000,130186,1,128075,1,1,119784,119106,1,118851,1,1,126490,1,29436,60843.0,29436.0,3701870649.0,1790974548.0,866478096.0
1,46842,0,45,120312,2000,44319,1,137928,1,1,285477,121010,3,119671,1,1,126540,1,52221,46842.0,52221.0,2194172964.0,2446136082.0,2727032841.0
1,5696,0,44,120528,2000,315517,1,138298,1,1,122527,121226,1,119703,1,1,133345,1,33330,5696.0,33330.0,32444416.0,189847680.0,1110888900.0
1,1587,0,42,119797,3000,142485,1,138223,1,1,125053,120496,1,119703,1,1,131793,1,55770,1587.0,55770.0,2518569.0,88506990.0,3110292900.0
1,18273,0,38,120074,1000,142929,1,138050,1,1,133372,309466,1,119703,1,1,128924,1,82067,18273.0,82067.0,333902529.0,1499610291.0,6734992489.0
1,7047,0,42,121230,1000,130723,1,127961,1,1,151058,121578,1,118832,1,1,129226,1,33058,7047.0,33058.0,49660209.0,232959726.0,1092831364.0
1,17750,0,41,120064,4000,315517,1,138223,1,1,244725,120763,1,119703,1,1,130893,1,25075,17750.0,25075.0,315062500.0,445081250.0,628755625.0
1,2668,0,31,120528,1000,315517,1,138325,1,1,125298,121226,1,119703,1,2,129244,1,14811,2668.0,14811.0,7118224.0,39515748.0,219365721.0
1,2052,0,42,164603,2000,130504,1,128051,1,1,261574,300780,1,118832,1,1,126877,1,43969,2052.0,43969.0,4210704.0,90224388.0,1933272961.0
1,925,0,34,122696,2000,143051,1,137901,1,1,133876,123394,1,119644,1,1,16266,1,42042,925.0,42042.0,855625.0,38888850.0,1767529764.0
1,4905,0,31,118926,2000,130186,1,128342,1,1,240620,119275,1,118832,1,1,127528,1,49206,4905.0,49206.0,24059025.0,241355430.0,2421230436.0
0,25803,1,34,120312,1000,44319,1,138005,1,1,125982,121010,1,119748,1,1,126628,1,24014,25803.0,24014.0,665794809.0,619633242.0,576672196.0
1,50693,0,37,118751,3000,32020,1,127983,1,1,119750,119100,1,118854,1,1,126427,1,47374,50693.0,47374.0,2569780249.0,2401530182.0,2244295876.0
1,16992,0,54,119193,5000,303218,1,128299,1,1,119777,119542,1,118832,1,1,127730,1,24809,16992.0,24809.0,288728064.0,421554528.0,615486481.0
1,17011,0,50,120064,1000,315517,1,138298,1,1,122190,120763,1,119703,2,1,127801,1,17679,17011.0,17679.0,289374121.0,300737469.0,312547041.0
1,17039,0,42,120312,1000,44319,1,137952,1,1,285477,121010,1,6852,1,1,126515,1,49581,17039.0,49581.0,290327521.0,844810659.0,2458275561.0
1,1446,0,34,120528,1000,315517,1,138298,1,1,121648,121226,1,119703,1,1,129342,1,90326,1446.0,90326.0,2090916.0,130611396.0,8158786276.0
1,3299,0,41,120064,2000,315517,1,138341,1,1,121648,120763,1,119703,1,1,131745,1,38932,3299.0,38932.0,10883401.0,128436668.0,1515700624.0
1,13911,0,39,120064,3000,315517,1,138444,1,1,254474,120763,1,119703,1,1,128988,1,46127,13911.0,46127.0,193515921.0,641672697.0,2127700129.0
1,2355,0,38,120528,1000,315517,1,138325,1,1,121648,121226,1,119703,1,1,127553,1,11156,2355.0,11156.0,5546025.0,26272380.0,124456336.0
1,69584,0,37,118769,1000,130186,1,127893,1,1,119768,119117,1,118764,1,1,126444,1,35574,69584.0,35574.0,4841933056.0,2475381216.0,1265509476.0
1,3984,0,35,119193,15000,303218,1,128342,1,1,242854,119542,1,118832,1,1,130561,1,85038,3984.0,85038.0,15872256.0,338791392.0,7231461444.0
1,2722,0,42,119690,1000,317393,1,142972,3,1,153209,120388,1,124622,1,1,126565,1,83892,2722.0,83892.0,7409284.0,228354024.0,7037867664.0
1,51889,0,34,118759,1000,130186,1,128084,1,1,119784,119106,1,118955,1,1,126490,1,24097,51889.0,24097.0,2692468321.0,1250369233.0,580665409.0
0,1923,0,47,119193,1000,303218,1,128051,1,1,119777,119542,1,118832,1,1,127541,1,24812,1923.0,24812.0,3697929.0,47713476.0,615635344.0
1,6336,0,38,119650,1000,315517,1,137960,1,1,121648,120347,1,119703,1,1,127121,1,11155,6336.0,11155.0,40144896.0,70678080.0,124434025.0
1,29671,0,38,121006,1000,132433,1,127975,1,1,146174,121353,1,118846,1,1,126469,1,38441,29671.0,38441.0,880368241.0,1140582911.0,1477710481.0
1,838,0,40,119193,5000,303218,1,128299,1,1,242854,119542,1,118832,1,1,132268,1,27531,838.0,27531.0,702244.0,23070978.0,757955961.0
1,800,0,47,118779,3000,303218,1,128412,1,1,119777,119126,1,118832,1,2,286242,1,106666,800.0,106666.0,640000.0,85332800.0,11377635556.0
1,16259,0,36,121706,1000,142803,1,139089,1,1,172107,122404,1,120804,1,1,127843,1,35774,16259.0,35774.0,264355081.0,581649466.0,1279779076.0
1,3037,0,38,120064,3000,315517,1,138223,2,1,122190,120763,1,119703,1,1,129171,1,14811,3037.0,14811.0,9223369.0,44981007.0,219365721.0
1,1500,0,29,119714,1000,130942,1,127961,1,1,125249,120062,1,118832,1,1,127389,1,54779,1500.0,54779.0,2250000.0,82168500.0,3000738841.0
1,195348,0,27,120528,1000,315517,1,139300,1,1,236958,121226,1,121043,1,1,127923,1,84728,195348.0,84728.0,38160841104.0,16551445344.0,7178833984.0
1,1493,0,40,119515,1000,130942,1,128025,1,1,125752,119862,1,92132,1,1,126999,1,29935,1493.0,29935.0,2229049.0,44692955.0,896104225.0
1,120358,0,42,119707,4000,130723,1,130342,1,1,126297,120055,1,121213,1,1,127625,1,33058,120358.0,33058.0,14486048164.0,3978794764.0,1092831364.0
1,4212,0,42,122533,4000,143022,1,138341,1,1,137428,123231,1,119703,1,1,128218,1,52229,4212.0,52229.0,17740944.0,219988548.0,2727868441.0
1,16000,0,38,119558,12000,320873,1,128412,1,1,281314,119906,1,118832,1,1,131552,1,15827,16000.0,15827.0,256000000.0,253232000.0,250493929.0
1,21051,0,45,119650,1000,320873,1,128299,1,1,281314,119998,2,118832,1,1,132298,1,32331,21051.0,32331.0,443144601.0,680599881.0,1045293561.0
1,49790,0,38,119325,1000,130752,1,128025,1,1,128180,119672,1,92132,1,1,127295,1,24942,49790.0,24942.0,2479044100.0,1241862180.0,622103364.0
1,4675,2,39,119650,2000,315517,1,138341,1,1,121648,120347,1,119703,1,1,128607,1,80217,4675.0,80217.0,21855625.0,375014475.0,6434767089.0
1,4000,0,45,122088,1000,143022,1,138298,1,1,315102,122786,1,119703,1,1,134492,1,11108,4000.0,11108.0,16000000.0,44432000.0,123387664.0
1,59612,0,44,119715,1000,142485,1,138148,1,1,145229,182173,1,119658,1,1,127219,1,48840,59612.0,48840.0,3553590544.0,2911450080.0,2385345600.0
1,8683,0,42,118779,1000,303218,1,148798,1,1,156884,119126,1,139669,1,1,129088,1,86399,8683.0,86399.0,75394489.0,750202517.0,7464787201.0
1,17364,0,43,119650,5000,315517,1,138444,1,1,121648,120347,1,119703,1,1,127304,1,44561,17364.0,44561.0,301508496.0,773757204.0,1985682721.0
1,7302,0,30,119193,1000,303218,1,128025,1,1,119777,119542,2,92132,1,1,126751,1,102154,7302.0,102154.0,53319204.0,745928508.0,10435439716.0
1,5923,0,48,120196,1000,32092,1,127929,1,1,125803,120544,1,118800,1,1,128118,1,28050,5923.0,28050.0,35081929.0,166140150.0,786802500.0
1,50245,0,43,119622,2000,44319,1,138078,1,1,308261,120321,1,119821,1,1,126498,1,54012,50245.0,54012.0,2524560025.0,2713832940.0,2917296144.0
1,46272,0,35,125759,1000,130942,1,128326,1,1,308270,126107,1,118832,1,1,134859,1,69245,46272.0,69245.0,2141097984.0,3204104640.0,4794870025.0
