Y,F2,F3,F4,F5,F6,F7,F8,F10,F11,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24
1,4027,0,35,124389,1000,143819,1,137960,2,2,154956,125087,1,119703,1,1,127029,1,34106
1,87947,0,46,120021,14000,315517,1,138024,1,1,155168,120720,1,93003,1,1,128127,1,14811
0,18110,0,42,120739,4000,317393,1,138255,1,1,289848,121437,1,119998,1,1,127243,2,52846
1,95233,0,48,119441,1000,32020,1,128006,1,1,294066,119789,1,118877,1,1,126557,1,51504
1,92089,0,35,118751,1000,32020,1,127929,1,1,119757,119100,1,118800,1,1,126433,1,28050
1,44955,0,35,119650,4000,315517,1,137901,1,1,121778,120347,2,119644,1,1,127070,1,88646
1,8600,0,38,120064,1000,315517,1,138298,1,1,121648,120763,1,119703,1,1,127403,1,26350
1,6264,0,32,120528,5000,315517,1,138341,1,1,121648,121226,1,119703,2,1,127057,1,41336
1,3890,0,35,119193,3000,303218,1,128385,1,3,119777,119542,2,118832,1,2,127071,1,84215
1,50005,0,38,119441,2000,32020,1,128090,1,1,135413,119789,1,118961,1,1,126469,1,54965
1,6143,0,42,120800,1000,130630,1,129134,1,1,308666,121149,1,120005,1,1,28321,1,16976
1,124917,0,33,119736,1000,130697,1,128326,1,1,151087,120084,1,118832,1,1,128720,1,10288
1,96597,0,31,119650,1000,315517,1,138325,1,1,121648,120347,1,119703,1,1,13294,1,45060
1,17922,0,41,118858,1000,32092,1,128385,1,1,313263,119206,1,118832,1,1,133553,1,84845
1,1558,0,39,122895,1000,131520,1,128342,1,1,272865,123243,1,118832,1,1,131674,1,44061
1,122309,0,30,120064,1000,315517,1,138223,1,1,244725,120763,1,119703,1,1,130893,1,13989
1,87928,0,36,119325,4000,130752,1,128025,1,1,128180,119672,1,92132,1,1,126576,1,52683
1,49611,0,56,119650,1000,315517,1,138325,1,1,121648,120347,1,119703,1,1,127011,1,35941
1,7556,0,38,120528,1000,315517,1,138024,1,1,128144,121226,1,93003,1,1,126822,1,85214
1,4638,0,37,119657,1000,303218,1,128299,2,1,123744,120005,1,118832,1,1,127730,1,16058
1,17344,0,36,134179,1000,130504,1,128385,2,1,137017,134527,2,118832,1,1,127295,1,32233
1,4875,1,36,119707,2000,130723,1,128342,1,1,129031,120055,1,118832,1,1,128147,1,26386
1,6769,0,31,122271,2000,31323,2,137967,1,1,279191,122969,1,119703,1,1,15345,1,55193
1,25512,0,44,120312,1000,44319,1,138716,1,1,285477,121010,1,120459,1,1,126515,1,43778
0,15996,0,43,118819,1000,305094,2,129255,1,1,124363,119167,1,118832,1,1,127806,1,29430
1,1571,0,45,119967,3000,131394,1,128224,1,1,125045,120314,1,118832,1,1,131722,1,10140
1,4450,0,50,120064,1000,315517,1,138341,1,1,294620,120763,1,119703,1,1,127453,1,45667
0,11574,0,37,118759,1000,130186,1,128602,1,1,121492,119106,1,119473,1,1,126490,1,88305
1,3978,0,38,120312,1000,44319,1,137875,1,1,295937,121010,1,119618,1,1,126498,2,47396
1,7701,0,43,119814,1000,305094,1,128177,1,1,203163,260394,1,119426,1,1,126494,1,29803
1,53391,0,41,121067,1000,44391,1,138083,1,1,123198,121765,1,119826,1,1,126540,1,41962
1,4184,3,38,120167,1000,143022,1,138298,1,1,303878,120864,1,119703,1,1,127251,1,54777
1,15440,0,41,131352,15000,132083,1,128051,1,1,211852,131700,1,118832,2,1,130941,1,42287
1,59330,0,45,118926,1000,130186,1,128550,1,1,313132,119275,1,119421,1,1,126927,1,25963
1,7356,0,36,118779,1000,303218,1,128224,1,1,119777,119126,1,118832,1,1,128473,1,10151
1,1773,0,41,126666,1000,130942,1,127961,1,1,148620,127014,1,118832,1,2,127772,1,32493
1,6083,0,33,120074,82000,142929,1,138444,1,1,310146,309466,1,119703,2,1,128937,1,104885
1,84755,0,34,122161,1000,274216,1,138223,1,1,262981,122860,1,119703,1,1,130336,1,85970
1,53260,0,42,119622,1000,44319,1,137875,1,2,121621,120321,1,119618,1,1,126498,1,47396
1,4927,0,34,121217,1000,130723,1,128299,1,1,313572,121565,1,118832,2,1,127007,1,31528
0,4073,0,39,120064,2000,315517,1,138411,1,1,121648,120763,1,119703,1,1,128990,1,120700
1,49402,0,45,119601,1000,130594,1,128342,1,1,303405,119949,1,118832,1,1,127158,1,88590
1,7429,0,37,119325,16000,130752,1,128385,1,1,132005,119672,1,118832,1,1,127295,1,49020
1,137680,0,38,129837,1000,143782,1,137974,1,1,131835,130535,1,119717,1,1,140488,1,29859
1,6303,0,44,118926,1000,130186,1,128299,2,1,130870,119275,1,118832,1,1,128861,1,10052
1,5442,0,39,119650,9000,315517,1,138341,1,1,121648,120347,1,119703,1,1,128218,1,17113
1,6491,0,47,122516,1000,143558,1,138341,1,1,169331,123215,1,119703,1,1,127476,1,91618
1,5677,0,38,119193,1000,303218,1,128299,1,1,119777,119542,1,118832,1,1,133274,1,85678
1,5195,0,45,120038,8000,142893,1,138289,1,1,122036,120735,1,120032,1,1,127217,1,90767
1,1177,0,33,120064,1000,315517,1,137960,1,1,121648,120763,1,119703,1,1,126972,1,36013
1,5719,0,36,120970,2000,282787,2,128051,1,1,176316,121318,1,118832,1,1,129258,1,90397
1,5734,0,40,120064,1000,315517,2,138384,2,1,244725,120763,1,119703,1,1,127312,1,41144
1,2735,0,38,121217,1000,130723,1,128290,2,1,143800,121565,1,119161,1,1,127528,1,34457
1,5574,0,32,119650,2000,315517,1,138411,1,1,121648,120347,1,119703,1,1,128990,1,15638
1,4679,0,36,120429,1000,333172,1,138223,1,1,283185,121127,1,119703,1,1,129171,1,91014
1,57756,0,36,128260,5000,143210,1,138341,1,1,221322,128958,1,119703,1,1,157830,1,90778
1,50152,0,40,119193,13000,303218,1,129301,1,1,119777,119542,1,120172,1,1,127852,1,48399
1,1651,0,37,131653,2000,143051,1,138325,1,1,189715,132351,1,119703,1,1,127127,1,89257
1,5260,0,46,122342,1000,130723,1,128342,1,1,127724,122690,1,118832,1,1,129220,1,42191
1,22584,0,48,129444,1000,44319,1,138100,1,1,206855,130142,1,119632,1,2,126498,1,41368
1,14828,0,30,119193,1000,303218,1,128412,1,2,119777,119542,1,118832,1,1,128919,1,40751
1,100565,0,40,124543,1000,134215,1,128212,1,1,306928,124891,1,119083,1,1,127685,1,84971
1,2086,1,47,119441,1000,32020,1,128953,1,1,176179,119789,1,119824,1,1,126469,1,29486
1,2968,1,43,119650,1000,315517,1,138341,1,1,121648,120347,1,119703,1,1,128416,1,85970
1,7407,0,42,119650,1000,315517,1,138411,1,1,132270,120347,1,119703,1,1,127101,1,84729
1,4361,0,50,119203,1000,130630,1,128342,2,1,134590,308245,1,118832,1,1,127209,1,26363
1,70080,0,39,118779,1000,303218,1,128385,1,1,119777,119126,1,118832,1,1,127295,1,13812
1,5338,0,48,121217,1000,130723,1,128290,1,1,262813,121565,1,119161,1,1,128147,1,35130
1,2307,0,42,122516,1000,143558,1,138411,1,1,122701,123215,1,119703,1,1,129286,1,16240
1,72537,0,40,118759,1000,130186,1,128079,1,1,119784,119106,1,118950,2,1,126427,1,53013
1,5414,0,48,121645,6000,131259,1,128342,1,1,120830,121994,1,118832,2,1,128819,1,83312
1,13459,0,32,119080,3000,282787,1,128224,1,1,281314,119428,1,118832,1,1,131419,1,82220
1,3194,0,33,119714,1000,130942,1,128299,1,1,161874,120062,1,118832,1,1,129765,1,12990
1,52920,0,39,121217,12000,130723,1,128595,1,1,140395,121565,1,119466,1,1,90025,1,33102
1,53099,0,42,120306,1000,130723,1,128342,1,1,135557,120654,1,118832,2,1,128147,1,26386
1,5059,0,39,120656,1000,143022,1,138886,1,1,313033,121354,1,120629,1,1,127251,1,35367
1,8158,0,37,119650,1000,315517,1,138024,1,1,121648,120347,1,93003,1,1,127366,1,126411
1,16679,0,40,120429,1000,333172,1,138298,1,1,128559,121127,1,119703,1,1,133436,1,36129
1,69344,0,36,119193,1000,303218,1,128025,1,1,119777,119542,1,92132,1,1,132205,2,37286
1,6240,0,36,118779,9000,303218,1,128051,2,1,119777,119126,1,118832,1,1,128645,1,89238
1,178,0,39,122516,1000,143558,1,138223,1,1,122701,123215,1,119703,1,1,130893,1,90335
1,7548,0,36,119193,5000,303218,1,128342,1,1,119777,119542,1,118832,1,1,127180,1,44532
1,5421,0,45,119193,1000,303218,1,128412,1,1,119777,119542,1,118832,1,1,130188,1,28960
1,28036,0,42,120312,1000,44319,1,138669,1,1,268126,121010,1,120412,2,1,126515,1,50885
1,21070,0,38,121593,1000,143236,1,138298,1,1,170335,122291,1,119703,1,1,132369,1,10974
1,7543,0,41,119193,1000,303218,1,128224,1,1,120277,119542,1,118832,2,1,129100,1,119249
1,4586,0,41,120064,1000,315517,1,138223,1,1,121648,120763,1,119703,1,1,128670,2,41133
1,4800,0,38,120141,1000,142996,1,138298,1,1,273148,120838,1,119703,1,1,127015,1,40987
1,57557,0,33,118819,1000,305094,1,132532,1,1,138682,119167,1,123403,1,1,127172,1,41779
1,51161,1,45,120578,1000,143022,1,138298,1,1,127155,121276,1,119703,1,1,127251,1,11107
1,2985,0,36,120064,6000,315517,1,138314,2,1,121648,120763,1,120057,1,1,233630,1,85970
1,267,0,42,118779,1000,303218,1,128224,1,1,242854,119126,1,118832,1,1,126952,1,100886
1,7997,0,30,118779,1000,303218,1,128326,1,1,119777,119126,1,118832,1,1,129234,1,44415
1,4621,0,43,120064,1000,315517,1,138298,1,1,244725,120763,1,119703,1,1,128917,1,44663
1,2796,0,33,119167,1000,130594,1,128290,1,1,120165,119514,1,119161,1,1,132025,1,108200
1,7841,0,43,120824,1000,317393,1,138572,1,1,284530,283230,1,120315,1,1,126565,1,48996
1,49371,0,36,118779,1000,303218,1,127961,1,1,119777,119126,1,118832,1,1,127459,1,87655
1,1067,0,39,126178,1000,142961,1,138341,1,1,131269,126877,1,119703,1,1,129342,1,35880
1,52126,0,31,119193,10000,303218,1,128342,1,1,119777,119542,1,118832,1,1,128542,1,42377
1,20158,0,39,125410,2000,131169,1,127953,1,1,276258,125758,1,5981,1,1,131221,1,87294
1,7069,0,43,120061,19000,142803,1,138223,1,1,172107,120760,1,119703,1,1,129171,1,45086
1,5446,0,40,120064,2000,315517,1,138341,1,1,244725,120763,1,119703,1,1,128613,1,90694
1,48119,0,38,119441,1000,32020,1,127918,1,1,133565,119789,1,118789,1,1,126490,1,35130
1,56036,0,41,118771,1000,32020,3,128003,1,1,123627,119120,1,118874,1,1,126427,2,34459
0,55574,0,34,118779,1000,303218,1,128051,1,1,119777,119126,1,118832,1,1,127528,1,90173
1,7633,0,47,122342,1000,130723,1,128299,1,1,130813,122690,1,118832,1,1,128608,1,10112
1,52118,0,39,121217,1000,130723,1,128299,1,1,312868,121565,1,118832,1,1,127374,1,88258
1,1748,0,41,121863,1000,130697,1,127902,1,1,122862,122211,1,118773,1,1,127056,1,10718
1,2413,0,35,119046,1000,261917,1,128299,1,1,303405,119393,1,118832,1,1,128037,2,287530
1,6840,0,33,127137,1000,19024,1,127968,1,1,200716,127485,1,118832,1,2,15274,1,25580
1,2247,0,47,120065,1000,131483,1,128326,1,1,134602,120413,1,118832,1,1,126999,1,10157
1,17910,0,38,119630,2000,142485,1,138741,1,1,121628,120327,1,120484,1,1,126561,1,30432
1,102631,0,39,119715,1000,142485,1,137915,1,1,262803,182173,1,119658,1,1,126540,1,25200
1,4706,0,38,120064,1000,315517,1,138325,1,1,121648,120763,1,119703,1,1,127011,1,15546
1,7338,0,38,129070,1000,132071,1,127953,1,1,274973,129418,1,5981,1,1,131221,1,25155
1,13856,0,44,121494,2000,32092,1,127968,1,1,153132,121842,1,118832,1,1,138741,1,26986
0,14835,0,48,123338,1000,29271,1,138384,1,1,130227,124036,1,119703,2,1,127366,1,124958
1,23382,0,42,123775,1000,146630,1,138325,1,1,197820,124472,1,119703,1,1,132377,1,87431
1,114427,0,40,119938,1000,142485,1,137952,1,1,121937,120636,1,6852,1,1,126515,1,48605
1,123385,0,42,118751,1000,32020,1,127932,1,1,119750,119100,1,118803,1,1,126427,1,34459
1,136189,0,37,125292,2000,130723,1,128725,1,2,119768,125640,1,119596,1,1,127180,1,54618
1,46594,0,38,119715,3000,142485,1,137921,1,1,126335,182173,1,119664,1,1,131899,1,47868
1,15458,0,33,122391,1000,142996,1,137967,1,1,315183,123089,1,119703,1,1,127590,1,45587
1,2731,0,40,122088,2000,143022,1,138886,1,1,221661,122786,1,120629,1,1,127078,1,43190
0,46583,0,39,120312,2000,44319,1,137977,1,1,150710,121010,1,119720,1,1,126532,1,53103
1,7036,0,33,120064,1000,315517,1,138341,1,1,121648,120763,1,119703,1,1,130367,1,33232
1,26338,0,40,118779,20000,303218,1,128326,1,1,242854,119126,1,118832,1,1,126940,1,14547
1,4182,0,38,120074,2000,142929,1,138298,1,1,307459,309466,1,119703,1,1,128646,1,34057
1,1383,1,29,119650,2000,315517,1,138341,1,1,121648,120347,1,119703,1,1,130367,1,38577
1,5748,0,39,125178,1000,131061,1,128445,1,1,122450,125526,1,118832,1,1,127007,1,34406
1,5514,0,36,119193,5000,303218,1,128025,1,1,119777,119542,1,92132,1,1,126751,1,54104
1,13851,0,39,122241,1000,143022,1,138341,1,1,137428,122939,2,119703,1,1,128218,1,86037
1,51348,0,36,121671,3000,142929,1,138341,1,1,139981,122370,1,119703,1,1,130367,1,34057
1,59248,0,40,119953,3000,305094,1,129280,1,1,282659,282009,1,120151,1,1,126494,1,41779
1,6072,0,38,120312,3000,44319,1,137889,1,1,295937,121010,1,119632,1,1,126498,1,49879
0,22872,0,38,120650,1000,32020,1,128040,1,1,176065,120999,1,118773,3,1,140010,1,46104
1,2392,0,40,119376,3000,130803,1,127961,1,1,136449,119723,1,118832,1,1,127050,1,42491
1,4607,0,42,118779,1000,303218,1,128326,1,1,119777,119126,1,118832,1,1,128932,1,16680
1,49458,0,38,118926,1000,130186,1,128299,1,1,119925,119275,1,118832,1,1,127180,1,42191
1,103809,0,34,118844,1000,130186,1,128265,1,1,126401,180952,1,118797,1,1,128118,1,29429
1,16840,0,45,120634,1000,142996,1,139595,1,1,127699,121332,1,121338,1,1,129443,1,40978
1,2006,0,44,118779,1000,303218,1,128445,1,1,119777,119126,1,118832,1,1,24781,1,25054
1,15607,0,39,121593,1000,143236,1,138751,1,1,133261,122291,1,120494,1,1,126565,1,13989
1,17363,0,44,120021,2000,315517,1,138384,1,1,291093,120720,1,119703,1,1,127366,1,14811
1,16868,0,36,121464,3000,131394,2,128224,1,1,129348,121812,1,118832,1,1,130847,1,35002
0,55680,0,39,120739,6000,317393,1,138255,1,1,122548,121437,1,119998,1,1,126565,1,49400
0,4121,0,46,120064,1000,315517,1,138050,1,1,244725,120763,1,119703,1,1,127612,1,44351
1,17655,0,34,135461,1000,148734,1,138050,1,1,125128,136160,1,119703,1,1,134757,1,85214
1,14907,0,33,119193,2000,303218,1,128299,1,1,119777,119542,1,118832,1,1,129271,1,89288
1,28271,0,44,119132,17000,303218,1,128462,1,1,150540,119480,1,119186,1,1,131638,1,84215
1,51531,0,36,119630,1000,142485,1,43777,1,1,121655,120327,1,119816,1,2,126504,1,16638
1,51202,0,40,119622,1000,44319,1,137982,1,1,121621,120321,1,119725,1,1,126498,1,24014
1,7825,0,32,119080,3000,282787,1,128326,1,1,192581,119428,3,118832,1,1,127067,1,47888
1,3984,0,40,119558,7000,320873,1,128342,1,2,122187,119906,1,118832,1,1,130561,1,88229
1,23377,0,41,162843,1000,185698,1,138223,1,1,165555,163540,1,119703,1,1,134539,1,16826
1,132417,0,38,119707,1000,130723,1,130342,1,1,126297,120055,1,121213,1,1,127625,1,287530
1,6236,0,39,119650,1000,315517,1,138223,1,1,121648,120347,1,119703,1,1,129283,1,37863
1,2413,0,30,119601,18000,130594,1,128299,1,1,303405,119949,1,118832,1,1,131604,1,12990
1,55707,0,37,120018,2000,317393,1,138039,1,1,122548,120716,1,119644,1,1,126565,1,25852
1,16559,0,44,119193,1000,303218,1,128224,1,1,119777,119542,1,118832,1,2,129100,1,54329
1,24722,0,39,118844,1000,130186,1,127916,1,1,127356,180952,1,118787,1,1,127148,1,41066
1,3563,0,49,120838,1000,143693,1,138223,1,1,124066,121535,1,119703,1,1,128943,1,39029
1,62260,1,35,119441,2000,32020,1,127978,2,1,144304,119789,1,118849,1,1,126490,1,28034
0,18114,1,47,119868,1000,305094,1,128256,1,1,287977,120216,1,119127,1,1,127172,1,24853
1,13845,0,43,119650,2000,320873,1,128342,1,1,281314,119998,1,118832,2,1,127063,1,89641
1,49999,0,48,121693,11000,315517,1,140139,1,1,129480,122391,1,121882,3,1,127112,1,37258
1,27890,0,38,118751,1000,32020,1,128090,1,1,119757,119100,1,118961,1,1,126461,2,47261
1,13672,0,42,123873,1000,146514,1,139133,1,1,190507,124571,1,120876,1,1,127756,1,83582
1,4889,0,41,120879,2000,130723,1,128299,1,1,161569,121227,1,118832,1,1,134421,1,26445
1,269294,0,36,118751,1000,32020,1,128079,1,1,120048,119100,1,118950,1,1,126427,1,47856
1,28499,0,36,130102,1000,132087,1,128315,1,1,313249,130450,1,119186,1,1,149002,1,82952
1,1828,0,43,118779,1000,303218,1,128326,1,1,119777,119126,1,118832,1,1,129108,1,10157
1,5256,0,45,133565,1000,282787,1,128290,1,1,136760,133913,1,119161,1,1,126602,1,96970
1,44099,0,47,120064,1000,315517,1,137960,1,1,121648,120763,1,119703,1,1,127530,1,47145
1,4031,0,40,119193,8000,303218,1,128299,1,1,242854,119542,1,118832,1,1,127063,1,84971
1,7047,0,41,121230,1000,130723,1,127961,1,1,151058,121578,1,118832,1,1,129226,1,25776
1,5321,0,34,175264,1000,131994,1,129882,1,1,274953,175612,1,119529,1,1,127184,1,12990
1,44059,0,44,121693,1000,315517,1,137960,1,1,133827,122391,1,119703,1,1,130835,1,14811
1,2071,0,44,119797,1000,142485,1,138050,1,1,121796,120496,1,119703,1,1,126948,1,39079
1,5216,0,40,120267,1000,142929,1,138384,1,1,314350,120965,1,119703,1,1,130581,1,85214
1,4218,0,44,120306,1000,130723,1,128342,1,1,135557,120654,1,118832,1,1,127209,1,42191
1,30551,0,44,124521,1000,132817,1,128025,1,1,124978,124869,1,92132,1,1,128056,1,118320
1,295134,2,45,119640,1000,142485,1,138235,1,1,121655,120338,1,119868,1,2,126515,1,85474
1,108886,0,42,118779,1000,303218,1,129090,1,1,119777,119126,1,119933,1,1,128846,1,16114
1,5655,0,45,119657,13000,303218,1,128412,1,1,126273,120005,1,118832,1,1,130556,1,92375
1,7472,0,45,119657,1000,303218,1,128412,1,1,128390,120005,1,118832,1,1,130556,1,24150
1,49616,0,39,119515,1000,130942,1,128326,1,1,308270,119862,1,118832,1,1,128544,1,43163
1,78155,0,44,119642,2000,44319,1,138002,1,1,125498,120341,1,119745,1,1,126498,1,55377
1,5097,0,35,121662,2000,130723,1,128299,1,1,285963,122010,1,118832,1,1,135833,1,27555
1,5247,0,35,121177,5000,143022,1,138341,1,1,137428,121875,1,119703,1,1,128218,1,11108
1,50077,0,51,120521,1000,333172,1,138325,1,1,283185,121219,1,119703,1,1,127011,1,55926
1,6769,0,37,126560,3000,19024,1,127968,1,1,247502,126908,1,118832,1,1,15274,1,42378
1,52441,0,48,119441,1000,32020,1,129665,1,1,269823,119789,1,120536,3,1,126444,1,50572
1,7040,0,32,119193,1000,303218,1,129090,1,1,119777,119542,1,119933,1,1,127084,1,52851
1,36069,0,41,119558,1000,320873,1,128385,1,2,122187,119906,1,118832,1,1,130217,1,90453
1,763,0,40,119325,1000,130752,1,128342,1,1,132005,119672,1,118832,1,1,127730,1,89703
1,7720,0,31,120685,7000,317393,1,138176,1,1,205034,261615,1,119629,1,1,126565,1,55473
1,2926,0,43,121217,1000,130723,1,128342,1,1,305588,121565,1,118832,1,1,127528,1,10109
0,6274,0,40,118769,2000,130186,1,129134,1,1,201217,119117,1,120005,1,1,126986,1,89726
1,160754,0,38,119515,1000,130942,1,129301,1,1,308270,119862,1,120172,1,1,127852,3,118853
1,13423,0,42,119622,1000,44319,2,138218,1,1,121639,120321,1,119961,1,1,126841,1,24014
1,4946,0,31,122241,1000,143022,1,138298,1,1,226867,122939,1,119703,1,1,127078,1,34057
1,36047,0,45,119622,1000,44319,1,137892,1,1,121639,120321,1,119635,1,1,126515,1,88727
1,70103,0,32,121706,1000,142803,1,138024,1,1,172107,122404,1,93003,1,1,126822,1,38285
1,7040,0,39,119193,3000,303218,1,129090,1,1,119777,119542,1,119933,1,2,127084,1,88764
1,5625,0,44,120685,2000,317393,1,138255,1,1,134655,261615,1,119998,1,1,126565,1,30356
1,2799,0,39,119325,1000,130752,2,128299,2,1,132005,119672,1,118832,1,1,127332,1,88422
0,56641,0,37,119622,1000,44319,1,138078,1,1,121919,120321,2,119821,1,1,126498,1,84742
1,51076,1,46,119190,2000,130504,1,127902,1,1,170236,119539,1,118773,1,1,142806,1,53260
1,7030,0,40,119650,4000,320873,1,128224,1,1,281314,119998,1,118832,1,1,128599,1,10072
1,7094,0,48,123721,1000,131394,1,128224,1,1,122195,124070,1,118832,1,1,128590,1,27209
1,979,0,31,120703,1000,143558,1,137901,1,1,122701,121400,2,119644,1,1,129342,1,84833
1,4970,0,40,120074,1000,142929,1,138298,2,1,304960,309466,1,119703,1,1,127078,1,91066
1,17488,0,46,127882,2000,148734,1,138050,1,1,197912,128580,1,119703,1,1,134757,1,50447
1,4493,0,45,119601,13000,130594,1,128051,1,1,303405,119949,1,118832,1,1,127255,1,51222
1,74947,0,37,121706,1000,142803,1,138024,1,1,172107,122404,1,93003,1,1,126937,1,38285
1,20431,0,48,122516,1000,143558,1,138050,1,1,308799,123215,1,119703,1,1,127326,1,90105
1,2105,0,42,120312,1000,44319,1,138074,1,1,129679,121010,1,119722,1,1,126540,1,84438
1,70084,0,39,119193,4000,303218,1,128025,3,1,119777,119542,1,92132,1,1,126751,1,53677
1,17451,0,39,119788,1000,295086,1,139068,1,1,154841,120485,1,120494,2,1,126662,1,85465
1,1446,0,54,120528,1000,315517,1,138298,1,1,294661,121226,1,119703,1,1,129342,1,90326
1,3037,0,47,119650,3000,315517,1,138223,1,1,121648,120347,1,119703,1,1,129171,1,45086
1,15998,0,38,128427,1000,317393,1,139279,1,1,126276,129126,1,121022,1,1,127243,1,50015
1,42248,0,42,119193,2000,303218,1,128326,1,1,119777,119542,1,118832,1,1,127293,1,86019
1,5181,0,43,121217,1000,130723,1,128290,1,1,151559,121565,1,119161,1,1,127146,1,35130
1,5738,0,42,119951,4000,295086,1,138050,1,1,178187,120649,1,119703,1,1,129329,1,44192
1,255074,0,37,120528,1000,315517,1,138314,1,1,229639,121226,1,120057,1,1,132276,1,114829
1,56622,0,39,118759,8000,130186,1,128079,1,1,120048,119106,1,118950,1,1,126427,1,47856
1,241818,0,41,120064,1000,315517,1,139300,1,1,121648,120763,1,121043,1,1,127923,1,89489
1,96578,0,33,119620,8000,130752,1,128326,1,1,132005,119968,1,118832,1,1,13223,1,36261
1,60125,0,39,119630,3000,142485,1,138268,1,1,121655,120327,1,120011,1,1,126498,1,51961
1,1102,0,44,120386,1000,143241,1,138325,1,1,122584,121083,1,119703,1,1,130209,1,35950
1,93200,0,48,119622,3000,44319,1,138162,1,1,121621,120321,1,119905,1,1,126498,1,43778
1,2926,0,43,121217,1000,130723,1,128342,1,1,305588,121565,1,118832,1,1,127528,1,33123
1,4802,0,40,119797,1000,142485,1,138298,1,1,121796,120496,1,119703,1,1,128510,1,15248
0,876,0,42,119650,3000,320873,1,128326,1,1,281314,119998,1,118832,1,1,127078,1,85087
1,16991,0,41,119620,1000,130752,1,128299,1,1,128180,119968,1,118832,1,1,133491,1,43352
1,20359,0,44,118926,2000,130186,1,128299,1,1,119925,119275,1,118832,1,1,133727,1,89347
1,28168,0,30,122788,1000,134215,1,128462,1,1,139820,123136,1,119186,1,1,127763,1,84215
1,46272,0,41,125759,1000,130942,1,128326,1,1,308270,126107,1,118832,1,1,134859,1,54226
1,6294,0,44,119650,27000,315517,1,138341,1,1,244725,120347,1,119703,1,1,129342,1,49766
1,5654,0,43,119657,1000,303218,1,128412,1,1,126273,120005,1,118832,1,1,130556,1,31819
1,17288,0,38,119699,1000,130723,1,128299,1,1,238606,120047,1,118832,1,1,134421,1,287530
1,2278,0,48,121370,1000,130723,1,128342,1,1,224996,121718,1,118832,1,1,128147,1,27555
1,34953,0,49,122895,5000,131520,1,130845,1,1,300074,123243,1,118758,1,2,130243,1,86315
1,5354,0,38,122088,1000,143022,1,138298,2,1,156558,122786,1,119703,1,1,127445,1,91071
1,41797,0,35,119650,4000,315517,2,138314,1,1,121648,120347,1,120057,1,1,132276,1,83951
1,4761,0,37,118779,3000,303218,1,140599,1,1,119777,119126,1,119933,1,1,129212,1,91520
1,7102,0,35,119650,1000,320873,1,128385,1,1,281314,119998,1,118832,1,1,130510,1,84215
1,7596,0,37,119657,1000,303218,1,128342,1,1,123744,120005,1,118832,1,2,129271,1,126319
1,2288,0,39,119325,4000,130752,1,128412,1,1,132005,119672,1,118832,1,1,286242,1,109573
1,2960,0,37,118779,2000,303218,1,128342,1,1,242854,119126,1,118832,1,1,127249,1,42466
1,23363,0,41,125648,1000,134331,1,128326,1,1,161974,125996,1,118832,2,1,128544,1,54151
1,2105,0,48,120936,1000,143782,1,138074,1,1,280164,121634,1,119722,1,1,140488,1,30487
1,48663,0,41,119622,1000,44319,1,138122,1,1,123669,120321,1,119668,1,1,126504,1,30429
1,17340,0,38,118926,3000,130186,1,128051,1,1,122109,119275,1,118832,1,1,127792,1,52109
1,16603,0,35,119797,527000,142485,1,138325,1,1,128166,120496,1,119703,1,1,129179,1,42592
1,34649,0,40,120386,1000,143241,1,138325,2,1,310141,121083,1,119703,1,1,126940,1,89171
0,38939,0,49,120739,1000,317393,1,138255,1,1,122548,121437,1,119998,1,2,126565,1,85352
1,5243,0,39,120879,1000,130723,1,128342,1,1,313493,121227,1,118832,1,1,127007,1,10109
1,17893,0,40,119797,1000,142485,1,138325,1,1,123980,120496,1,119703,1,1,132377,1,25200
1,8734,0,45,120528,1000,315517,1,138444,1,1,121648,121226,1,119703,1,1,127684,1,35361
1,1933,0,39,119193,1000,303218,1,128299,1,1,119777,119542,1,118832,1,1,127730,1,36478
1,52135,0,39,119650,54000,315517,1,139089,1,1,121648,120347,1,120804,1,1,127577,1,27414
1,4226,0,34,120074,1000,142929,1,138341,1,1,315364,309466,1,119703,1,1,128607,1,43384
1,7482,0,46,119715,2000,142485,1,138341,1,1,121796,182173,1,119703,1,1,130919,1,17113
1,3645,0,36,122161,2000,274216,1,138050,1,1,235925,122860,1,119703,1,1,129291,1,25158
1,5195,0,38,119558,2000,320873,1,128385,1,1,133925,119906,1,118832,1,1,133565,1,85091
1,4990,0,44,122088,1000,143022,3,138341,1,1,314739,122786,1,119703,1,1,127531,1,52221
1,50970,0,43,127057,1000,131061,1,128326,1,1,249470,127405,1,118832,1,1,127478,1,13812
1,52909,0,40,119167,1000,130594,1,128342,1,2,120173,119514,1,118832,1,1,128675,1,92404
1,1049,0,44,119650,3000,315517,2,138223,1,1,121648,120347,1,119703,1,1,128544,1,47760
1,6788,0,42,120521,1000,333172,1,137967,2,1,244772,121219,1,119703,1,1,15345,1,43122
1,52771,0,39,120038,1000,142893,1,138289,1,1,122036,120735,1,120032,1,1,127280,1,85970
1,3955,0,33,120570,1000,143022,1,138341,1,1,161843,121268,1,119703,1,1,127280,1,88699
1,5234,0,38,120074,1000,142929,1,138341,1,1,298227,309466,2,119703,1,1,136111,1,53009
1,6257,0,42,122434,1000,315517,1,138325,1,2,131664,123132,1,119703,1,1,130265,1,87431
1,144217,0,40,119193,1000,303218,1,135099,1,1,127555,119542,1,119529,1,1,127405,1,10157
